filename,raw_cost,cost,timer,raw_origin,origin,raw_relative,relative,use_generated,use_generated_rc,plan,baseline
31c.sql,881.653,674.3597984313965,1330.580711364746,592.709,674.3576526641846,1.4874972372614557,1.0000031819424062,False,1.9731083440782815,"((((((((((cn mc) mi_idx) mk) k) mi) ci) n) t) it2) it1) NoHashJoin(ci cn it2 k mc mi mi_idx mk n t it1) NoHashJoin(ci cn k mc mi mi_idx mk n t) NoHashJoin(ci cn k mc mi mi_idx mk n) NoHashJoin(cn k mc mi mi_idx mk ci) NoHashJoin(cn k mc mi_idx mk mi) NoHashJoin(cn mc mi_idx mk k) NoHashJoin(cn mc mi_idx mk) NoMergeJoin(cn mc mi_idx)/*+ NoMergeJoin(cn mc mi_idx) NoHashJoin(cn mc mi_idx mk) NoHashJoin(cn mc mi_idx mk k) NoHashJoin(cn k mc mi_idx mk mi) NoHashJoin(cn k mc mi mi_idx mk ci) NoHashJoin(ci cn k mc mi mi_idx mk n) NoHashJoin(ci cn k mc mi mi_idx mk n t) NoHashJoin(ci cn it2 k mc mi mi_idx mk n t it1) */ select min(mi.info) AS movie_budget,
min(mi_idx.info) AS movie_votes,
min(n.name) AS writer,
min(t.title) AS violent_liongate_movie
from company_name AS cn
inner join movie_companies AS mc
on cn.id = mc.company_id AND cn.name like 'Lionsgate%'
inner join movie_info_idx AS mi_idx
on mi_idx.movie_id = mc.movie_id
inner join movie_keyword AS mk
on mk.movie_id = mc.movie_id AND mi_idx.movie_id = mk.movie_id
inner join keyword AS k
on k.id = mk.keyword_id AND k.keyword IN ('murder',
'violence',
'blood',
'gore',
'death',
'female-nudity',
'hospital')
inner join movie_info AS mi
on mi.movie_id = mc.movie_id AND mi.movie_id = mi_idx.movie_id AND mi.movie_id = mk.movie_id AND mi.info IN ('Horror',
'Action',
'Sci-Fi',
'Thriller',
'Crime',
'War')
inner join cast_info AS ci
on ci.movie_id = mc.movie_id AND ci.movie_id = mi_idx.movie_id AND ci.movie_id = mi.movie_id AND ci.movie_id = mk.movie_id AND ci.note IN ('(writer)',
'(head writer)',
'(written by)',
'(story)',
'(story editor)')
inner join name AS n
on n.id = ci.person_id
inner join title AS t
on t.id = mc.movie_id AND t.id = mi_idx.movie_id AND t.id = ci.movie_id AND t.id = mi.movie_id AND t.id = mk.movie_id
inner join info_type AS it2
on it2.id = mi_idx.info_type_id AND it2.info = 'votes'
inner join info_type AS it1
on it1.id = mi.info_type_id AND it1.info = 'genres';","[('cn', 'mc'), (0, 'mi_idx'), (1, 'it2'), (2, 'mi'), (3, 'it1'), (4, 't'), (5, 'mk'), (6, 'k'), (7, 'ci'), (8, 'n')]"
7c.sql,2607.002,4087.229013442993,2930.3386211395264,4053.487,4087.2275829315186,0.6431504529310196,1.000000349995552,False,0.7169501970912453,"(((((((it pi) n) an) ci) ml) lt) t) NoHashJoin(an ci it lt ml n pi t) NoHashJoin(it pi)/*+ NoHashJoin(it pi) NoHashJoin(an ci it lt ml n pi t) */ select min(n.name) AS cast_member_name,
min(pi.info) AS cast_member_info
from info_type AS it
inner join person_info AS pi
on it.id = pi.info_type_id AND it.info = 'mini biography' AND pi.note IS NOT NULL
inner join name AS n
on n.id = pi.person_id AND n.name_pcode_cf BETWEEN 'A' AND 'F' AND ( n.gender = 'm' OR ( n.gender = 'f' AND n.name like 'A%'))
inner join aka_name AS an
on n.id = an.person_id AND pi.person_id = an.person_id AND an.name IS NOT NULL AND ( an.name like '%a%' OR an.name like 'A%')
inner join cast_info AS ci
on ci.person_id = n.id AND an.person_id = ci.person_id AND pi.person_id = ci.person_id
inner join movie_link AS ml
on ci.movie_id = ml.linked_movie_id
inner join link_type AS lt
on lt.id = ml.link_type_id AND lt.link IN ('references',
'referenced in',
'features',
'featured in')
inner join title AS t
on ml.linked_movie_id = t.id AND t.id = ci.movie_id AND t.production_year BETWEEN 1980 AND 2010;","[('it', 'pi'), (0, 'an'), (1, 'n'), (2, 'ci'), (3, 'ml'), (4, 'lt'), (5, 't')]"
10b.sql,150.969,305.32312393188477,390.25378227233887,274.653,305.32169342041016,0.5496717676486329,1.00000468525986,False,1.2781724675389579,"((((((cn mc) t) ci) chn) ct) rt) NoHashJoin(chn ci cn ct mc t rt) NoHashJoin(chn ci cn mc t ct) NoHashJoin(ci cn mc t chn) NoHashJoin(cn mc t ci)/*+ NoHashJoin(cn mc t ci) NoHashJoin(ci cn mc t chn) NoHashJoin(chn ci cn mc t ct) NoHashJoin(chn ci cn ct mc t rt) */ select min(chn.name) AS character,
min(t.title) AS russian_mov_with_actor_producer
from company_name AS cn
inner join movie_companies AS mc
on cn.id = mc.company_id AND cn.country_code = '[ru]'
inner join title AS t
on t.id = mc.movie_id AND t.production_year > 2010
inner join cast_info AS ci
on t.id = ci.movie_id AND ci.movie_id = mc.movie_id AND ci.note like '%(producer)%'
inner join char_name AS chn
on chn.id = ci.person_role_id
inner join company_type AS ct
on ct.id = mc.company_type_id
inner join role_type AS rt
on rt.id = ci.role_id AND rt.role = 'actor';","[('cn', 'mc'), (0, 't'), (1, 'ci'), (2, 'rt'), (3, 'chn'), (4, 'ct')]"
15d.sql,605.112,1372.5192546844482,976.3636589050293,1327.554,1372.5178241729736,0.45580970717575325,1.000001042253477,False,0.7113668337920117,"((((((((it1 mi) mk) k) at) mc) cn) ct) t) NoHashJoin(at cn ct it1 k mc mi mk t) NoHashJoin(at it1 k mi mk mc) NoHashJoin(it1 k mi mk at) NoHashJoin(it1 mi mk k) NoHashJoin(it1 mi)/*+ NoHashJoin(it1 mi) NoHashJoin(it1 mi mk k) NoHashJoin(it1 k mi mk at) NoHashJoin(at it1 k mi mk mc) NoHashJoin(at cn ct it1 k mc mi mk t) */ select min(at.title) AS aka_title,
min(t.title) AS internet_movie_title
from info_type AS it1
inner join movie_info AS mi
on it1.id = mi.info_type_id AND it1.info = 'release dates' AND mi.note like '%internet%'
inner join movie_keyword AS mk
on mk.movie_id = mi.movie_id
inner join keyword AS k
on k.id = mk.keyword_id
inner join aka_title AS at
on mi.movie_id = at.movie_id AND mk.movie_id = at.movie_id
inner join movie_companies AS mc
on mc.movie_id = at.movie_id AND mk.movie_id = mc.movie_id AND mi.movie_id = mc.movie_id
inner join company_name AS cn
on cn.id = mc.company_id AND cn.country_code = '[us]'
inner join company_type AS ct
on ct.id = mc.company_type_id
inner join title AS t
on t.id = mc.movie_id AND t.id = at.movie_id AND t.id = mk.movie_id AND t.id = mi.movie_id AND t.production_year > 1990;","[('it1', 'mi'), (0, 't'), (1, 'mc'), (2, 'cn'), (3, 'ct'), (4, 'mk'), (5, 'k'), (6, 'at')]"
29b.sql,79.492,4159.346342086792,755.7361125946045,36.001,4159.344434738159,2.2080497763951006,1.0000004585695326,False,0.1816959678267616,"((((((((((((((((k mk) cc) cct1) cct2) mi) ci) pi) rt) t) it3) mc) cn) it) an) n) chn) NoHashJoin(cc cct1 cct2 ci k mi mk pi rt) NoHashJoin(cc cct1 cct2 k mk mi) NoMergeJoin(an cc cct1 cct2 ci cn it it3 k mc mi mk n pi rt t chn)/*+ NoHashJoin(cc cct1 cct2 k mk mi) NoHashJoin(cc cct1 cct2 ci k mi mk pi rt) NoMergeJoin(an cc cct1 cct2 ci cn it it3 k mc mi mk n pi rt t chn) */ select min(chn.name) AS voiced_char,
min(n.name) AS voicing_actress,
min(t.title) AS voiced_animation
from keyword AS k
inner join movie_keyword AS mk
on k.id = mk.keyword_id AND k.keyword = 'computer-animation'
inner join complete_cast AS cc
on mk.movie_id = cc.movie_id
inner join comp_cast_type AS cct1
on cct1.id = cc.subject_id AND cct1.kind = 'cast'
inner join comp_cast_type AS cct2
on cct2.id = cc.status_id AND cct2.kind = 'complete+verified'
inner join movie_info AS mi
on mi.movie_id = cc.movie_id AND mi.movie_id = mk.movie_id AND mi.info like 'USA:%200%'
inner join cast_info AS ci
on mi.movie_id = ci.movie_id AND ci.movie_id = cc.movie_id AND ci.movie_id = mk.movie_id AND ci.note IN ('(voice)',
'(voice) (uncredited)',
'(voice: English version)')
inner join person_info AS pi
on ci.person_id = pi.person_id
inner join role_type AS rt
on rt.id = ci.role_id AND rt.role = 'actress'
inner join title AS t
on t.id = cc.movie_id AND t.id = mi.movie_id AND t.id = mk.movie_id AND t.id = ci.movie_id AND t.title = 'Shrek 2' AND t.production_year BETWEEN 2000 AND 2005
inner join info_type AS it3
on it3.id = pi.info_type_id AND it3.info = 'height'
inner join movie_companies AS mc
on t.id = mc.movie_id AND mc.movie_id = cc.movie_id AND mc.movie_id = mi.movie_id AND mc.movie_id = mk.movie_id AND mc.movie_id = ci.movie_id
inner join company_name AS cn
on cn.id = mc.company_id AND cn.country_code = '[us]'
inner join info_type AS it
on it.id = mi.info_type_id AND it.info = 'release dates'
inner join aka_name AS an
on ci.person_id = an.person_id
inner join name AS n
on n.id = pi.person_id AND n.id = an.person_id AND n.id = ci.person_id AND n.gender = 'f' AND n.name like '%An%'
inner join char_name AS chn
on chn.id = ci.person_role_id AND chn.name = 'Queen';","[('k', 'mk'), (0, 'cc'), ('cct1', 1), ('cct2', 2), (3, 'mi'), (4, 'ci'), (5, 'rt'), (6, 'pi'), ('it3', 7), (8, 'an'), (9, 'it'), (10, 'n'), (11, 't'), (12, 'chn'), (13, 'mc'), (14, 'cn')]"
30b.sql,2610.014,726.2716293334961,3101.517915725708,585.987,726.2659072875977,4.4540476153907855,1.0000078787202331,False,4.270499116926774,"(((((((((((k mk) cc) cct2) cct1) mi) mi_idx) ci) n) it1) it2) t) NoHashJoin(cc cct1 cct2 ci it1 it2 k mi mi_idx mk n t) NoHashJoin(cc cct1 cct2 ci it1 k mi mi_idx mk n it2) NoHashJoin(cc cct1 cct2 ci k mi mi_idx mk n it1) NoHashJoin(cc cct1 cct2 ci k mi mi_idx mk n) NoHashJoin(cc cct1 cct2 k mi mi_idx mk ci) NoHashJoin(cc cct1 cct2 k mi mk mi_idx) NoHashJoin(cc cct1 cct2 k mk mi) NoMergeJoin(cc k mk cct2)/*+ NoMergeJoin(cc k mk cct2) NoHashJoin(cc cct1 cct2 k mk mi) NoHashJoin(cc cct1 cct2 k mi mk mi_idx) NoHashJoin(cc cct1 cct2 k mi mi_idx mk ci) NoHashJoin(cc cct1 cct2 ci k mi mi_idx mk n) NoHashJoin(cc cct1 cct2 ci k mi mi_idx mk n it1) NoHashJoin(cc cct1 cct2 ci it1 k mi mi_idx mk n it2) NoHashJoin(cc cct1 cct2 ci it1 it2 k mi mi_idx mk n t) */ select min(mi.info) AS movie_budget,
min(mi_idx.info) AS movie_votes,
min(n.name) AS writer,
min(t.title) AS complete_gore_movie
from keyword AS k
inner join movie_keyword AS mk
on k.id = mk.keyword_id AND k.keyword IN ('murder',
'violence',
'blood',
'gore',
'death',
'female-nudity',
'hospital')
inner join complete_cast AS cc
on mk.movie_id = cc.movie_id
inner join comp_cast_type AS cct2
on cct2.id = cc.status_id AND cct2.kind = 'complete+verified'
inner join comp_cast_type AS cct1
on cct1.id = cc.subject_id AND cct1.kind IN ('cast',
'crew')
inner join movie_info AS mi
on mi.movie_id = cc.movie_id AND mi.movie_id = mk.movie_id AND mi.info IN ('Horror',
'Thriller')
inner join movie_info_idx AS mi_idx
on mi.movie_id = mi_idx.movie_id AND mi_idx.movie_id = cc.movie_id AND mi_idx.movie_id = mk.movie_id
inner join cast_info AS ci
on ci.movie_id = mi_idx.movie_id AND ci.movie_id = mi.movie_id AND ci.movie_id = cc.movie_id AND ci.movie_id = mk.movie_id AND ci.note IN ('(writer)',
'(head writer)',
'(written by)',
'(story)',
'(story editor)')
inner join name AS n
on n.id = ci.person_id AND n.gender = 'm'
inner join info_type AS it1
on it1.id = mi.info_type_id AND it1.info = 'genres'
inner join info_type AS it2
on it2.id = mi_idx.info_type_id AND it2.info = 'votes'
inner join title AS t
on t.id = cc.movie_id AND t.id = mi_idx.movie_id AND t.id = mi.movie_id AND t.id = mk.movie_id AND t.id = ci.movie_id AND t.production_year > 2000 AND ( t.title like '%Freddy%' OR t.title like '%Jason%' OR t.title like 'Saw%');","[('k', 'mk'), (0, 't'), (1, 'cc'), (2, 'ci'), (3, 'mi'), (4, 'mi_idx'), (5, 'cct1'), (6, 'it1'), (7, 'it2'), (8, 'cct2'), (9, 'n')]"
19d.sql,10883.495,12675.868511199951,11296.9229221344,12621.243,12675.866842269897,0.8623156213694642,1.0000001316620057,False,0.8912150200618101,"(((((((((n ci) rt) chn) an) t) mi) it) mc) cn) NoHashJoin(an chn ci n rt t mi) NoMergeJoin(ci n rt chn)/*+ NoMergeJoin(ci n rt chn) NoHashJoin(an chn ci n rt t mi) */ select min(n.name) AS voicing_actress,
min(t.title) AS jap_engl_voiced_movie
from name AS n
inner join cast_info AS ci
on n.id = ci.person_id AND n.gender = 'f' AND ci.note IN ('(voice)',
'(voice: Japanese version)',
'(voice) (uncredited)',
'(voice: English version)')
inner join role_type AS rt
on rt.id = ci.role_id AND rt.role = 'actress'
inner join char_name AS chn
on chn.id = ci.person_role_id
inner join aka_name AS an
on n.id = an.person_id AND ci.person_id = an.person_id
inner join title AS t
on t.id = ci.movie_id AND t.production_year > 2000
inner join movie_info AS mi
on mi.movie_id = ci.movie_id AND t.id = mi.movie_id
inner join info_type AS it
on it.id = mi.info_type_id AND it.info = 'release dates'
inner join movie_companies AS mc
on mc.movie_id = ci.movie_id AND t.id = mc.movie_id AND mc.movie_id = mi.movie_id
inner join company_name AS cn
on cn.id = mc.company_id AND cn.country_code = '[us]';","[('rt', 'ci'), (0, 'n'), (1, 't'), (2, 'mi'), ('it', 3), (4, 'chn'), (5, 'mc'), (6, 'cn'), (7, 'an')]"
2b.sql,435.296,791.9330596923828,648.8730907440186,752.763,791.9316291809082,0.5782643408350304,1.000001806357294,False,0.8193549377679806,"((((mk k) mc) cn) t) NoHashJoin(cn k mc mk t) NoHashJoin(k mc mk cn)/*+ NoHashJoin(k mc mk cn) NoHashJoin(cn k mc mk t) */ select min(t.title) AS movie_title
from movie_keyword AS mk
inner join keyword AS k
on mk.keyword_id = k.id AND k.keyword = 'character-name-in-title'
inner join movie_companies AS mc
on mc.movie_id = mk.movie_id
inner join company_name AS cn
on cn.id = mc.company_id AND cn.country_code = '[nl]'
inner join title AS t
on mc.movie_id = t.id AND t.id = mk.movie_id;","[('k', 'mk'), (0, 'mc'), (1, 'cn'), (2, 't')]"
15c.sql,440.953,793.2257652282715,810.6119632720947,747.424,793.2217121124268,0.589963661857259,1.0000051096884803,False,1.0219235692797113,"((((((((it1 mi) mk) k) at) mc) cn) ct) t) NoHashJoin(at cn ct it1 k mc mi mk t) NoHashJoin(at it1 k mc mi mk cn) NoHashJoin(at it1 k mi mk mc) NoHashJoin(it1 k mi mk at) NoHashJoin(it1 mi)/*+ NoHashJoin(it1 mi) NoHashJoin(it1 k mi mk at) NoHashJoin(at it1 k mi mk mc) NoHashJoin(at it1 k mc mi mk cn) NoHashJoin(at cn ct it1 k mc mi mk t) */ select min(mi.info) AS release_date,
min(t.title) AS modern_american_internet_movie
from info_type AS it1
inner join movie_info AS mi
on it1.id = mi.info_type_id AND it1.info = 'release dates' AND mi.note like '%internet%' AND mi.info IS NOT NULL AND ( mi.info like 'USA:% 199%' OR mi.info like 'USA:% 200%')
inner join movie_keyword AS mk
on mk.movie_id = mi.movie_id
inner join keyword AS k
on k.id = mk.keyword_id
inner join aka_title AS at
on mi.movie_id = at.movie_id AND mk.movie_id = at.movie_id
inner join movie_companies AS mc
on mc.movie_id = at.movie_id AND mk.movie_id = mc.movie_id AND mi.movie_id = mc.movie_id
inner join company_name AS cn
on cn.id = mc.company_id AND cn.country_code = '[us]'
inner join company_type AS ct
on ct.id = mc.company_type_id
inner join title AS t
on t.id = mc.movie_id AND t.id = at.movie_id AND t.id = mk.movie_id AND t.id = mi.movie_id AND t.production_year > 1990;","[('it1', 'mi'), (0, 't'), (1, 'mc'), (2, 'cn'), (3, 'ct'), (4, 'mk'), (5, 'k'), (6, 'at')]"
23b.sql,43.207,145.34473419189453,490.1390075683594,77.149,145.34354209899902,0.5600461444736808,1.0000082018979193,False,3.3722792254127607,"((((((((((k mk) cc) cct1) t) kt) mi) mc) ct) cn) it1) NoHashJoin(cc cct1 cn ct k kt mc mi mk t it1) NoHashJoin(cc k mk cct1) NoMergeJoin(cc cct1 ct k kt mc mi mk t cn) NoMergeJoin(cc cct1 k kt mc mi mk t ct) NoMergeJoin(cc cct1 k kt mk t mi)/*+ NoHashJoin(cc k mk cct1) NoMergeJoin(cc cct1 k kt mk t mi) NoMergeJoin(cc cct1 k kt mc mi mk t ct) NoMergeJoin(cc cct1 ct k kt mc mi mk t cn) NoHashJoin(cc cct1 cn ct k kt mc mi mk t it1) */ select min(kt.kind) AS movie_kind,
min(t.title) AS complete_nerdy_internet_movie
from keyword AS k
inner join movie_keyword AS mk
on k.id = mk.keyword_id AND k.keyword IN ('nerd',
'loner',
'alienation',
'dignity')
inner join complete_cast AS cc
on mk.movie_id = cc.movie_id
inner join comp_cast_type AS cct1
on cct1.id = cc.status_id AND cct1.kind = 'complete+verified'
inner join title AS t
on t.id = cc.movie_id AND t.id = mk.movie_id AND t.production_year > 2000
inner join kind_type AS kt
on kt.id = t.kind_id AND kt.kind IN ('movie')
inner join movie_info AS mi
on t.id = mi.movie_id AND mi.movie_id = cc.movie_id AND mk.movie_id = mi.movie_id AND mi.note like '%internet%' AND mi.info like 'USA:% 200%'
inner join movie_companies AS mc
on mi.movie_id = mc.movie_id AND t.id = mc.movie_id AND mc.movie_id = cc.movie_id AND mk.movie_id = mc.movie_id
inner join company_type AS ct
on ct.id = mc.company_type_id
inner join company_name AS cn
on cn.id = mc.company_id AND cn.country_code = '[us]'
inner join info_type AS it1
on it1.id = mi.info_type_id AND it1.info = 'release dates';","[('k', 'mk'), (0, 't'), ('kt', 1), (2, 'cc'), ('cct1', 3), (4, 'mc'), (5, 'cn'), (6, 'ct'), (7, 'mi'), (8, 'it1')]"
